kalimat,status
ehhh eeh iiih ohh aaah ehh oooh uh uh ahhh eh eeeh ohhh,0
uuh uuh eh ehh ehh ihh ohh ihh uh iih uuh aaah ehhh oh oooh,0
eh iiih uh ih ah oooh eh uhhh uhh ihhh uuh ohh ihhh oh uhhh ihhh iih iih oooh ahh ah ah uuh ohh uuh eeh ih ooh ohh,2
uuuh iih ahhh ehhh ehhh ehh uuuh aah ahhh ihhh iih uuuh aaah ihh eeh ihh ahh eh ah eeh ihhh ihh uuuh ah ohhh ihh,0
uhh uh ahhh eh ohh ah ihh ih ihh ih ihhh ooh ehhh,2
ahhh iiih ihh ihhh ih ihhh ohhh eh eeeh uh ooh ahh ohhh ehhh uhh iih ohh ooh aah uuh eeeh,2
uh uh oh ehh uhhh ohh uuh ohhh uhhh eh ahhh iiih uh ihh aaah aaah uhh aaah ihh eh ooh ohhh,0
oh ihh ehhh ihhh oooh ehh ih oooh ehhh,1
aah oh ohhh ihhh ihhh ih aah uuuh oh,2
eh uhhh ih eh ooh eeeh eh eeeh ohhh eeeh ehhh ihh ohh aah ih uh ehhh eeeh ihh ihhh ihh ooh uhh iih iih ahhh ooh iiih ohhh,2
ah ooh uuuh uuuh ahh eh aah aah aah uuh,2
uhh ehh ihhh uuuh iiih eeeh iih uh ohh ehhh oooh uuuh ehh oooh ahh uuuh uuuh oh oh uhh oooh ohhh ehh uuuh ihhh ihhh eeh aaah ohhh,0
oh uuh eeh oh eh ehhh oh uuh uhhh ahh eh iih aah uh eeeh ihh ooh eeeh uh oooh oooh ehhh uhh ih ih eeh ehh uhhh eh uuuh,1
uuuh oooh eeeh uhh uh ohh ehhh eh uhhh ih iiih ehh uhh uh,2
ooh oooh ohhh ihhh ah ahhh eeh oooh aaah eeeh uhh uuuh oooh eeh aah ihhh ahhh ooh,0
aaah ohh aah uhhh ehh ahh ah ih ahhh eeh ooh ooh,1
eeh ahh ihhh uh ihhh ohhh eh ahhh ih iiih eeh ehhh oooh ooh ehh ihh ohh ehhh ihh ahhh ihhh oooh eeh aaah eeeh ehh ah oh,0
ehhh iih uhhh uhh aaah oooh iih uh iiih uuh aaah eeh oooh uuuh ooh ohh aaah eeh ah,0
eh ehhh aah ah ehh ohhh uhhh uhhh uuuh ehhh aah eeh uhhh ooh iih uuh ohh ooh iiih ehhh,2
ooh iih ehhh uh eeeh ih uh ehh iih uuuh aaah ahhh ihh uuh eeh iiih ooh ahh ahhh ooh eeh aaah aaah ahh ohhh aah eeh uhh oh ihhh,0
iiih ehh oooh iiih ohhh uhh ehh oooh eeeh ohhh uuuh ihh ahh eeh,0
iiih ohh ah ehh ohh aah eeeh ih eeeh eeeh uuuh uuuh iiih uuh,2
oooh aah ahhh ahh iiih ahhh ihhh ah uhhh uhhh uuh iiih ohhh uh uhhh ohh ihh,0
oh eeeh ahhh iih ahh uh aah eeeh ah uhhh ahhh oooh uhh ahh eeeh uh eeeh ihhh eeh uh,0
ahhh ooh ehhh eh iih eeeh iiih ooh ohh ooh ahh aah ohhh ooh ohh uh uh oooh eeh uuh ohh eh uuuh,2
uuh uuh eh ahhh ehhh ih uuuh ihhh iih ohh ahh uh aaah iih iih oooh uhh ahhh ooh,2
uuh eh eh ahh ohh ohh ohh ahhh uuh ihh ihhh ihh uuuh aaah ihh ahh aah aah aaah iiih ih ohhh uuh uhhh aaah eeeh ohhh,2
ehhh iiih ahhh ahh oooh uuuh ooh iih ahh iiih aah eeh uh aah oh iih iih eeh aaah ehhh ahhh eh ahhh eeh,0
uhhh aaah eh ihhh ooh ihhh ooh ihhh,2
aah ooh uhh ahhh ooh eeeh ohhh ih ihhh aah uuh iih ihhh aah eeeh ohhh ah uhh uhh oh ihhh oh ihh,2
iiih ih oh aaah ihhh ih,2
ahh ehhh aah ehhh oooh ih uuuh iiih ehhh uuuh ihh ahh iiih oh aah,2
aaah eeeh ahh eeeh uhhh eeh uuuh ahh,1
ih uuh ehhh uuh ahh oooh eh ahhh ehhh oh,2
ah ahhh uhhh ohhh eeh ihhh oh ah ehh ehhh aah oooh ohh ihh oooh ahh aah,0
ooh oooh ehh uhhh aah ahh,1
oooh iiih ah ehh uuh uuuh aaah ohh,0
uhh ohhh uuuh uhh iih ah uh ihh aah ehhh,0
ahhh oooh ehh eh iih aah aah ah oooh eh uuuh aaah eeeh aaah uh ah uhh uh uhh eh uhhh uhhh ehhh iiih ohhh oooh uhhh,0
ihhh ahhh ohh eh uuh eeh uuh iih ehh,2
aah ihh ah ohh ohh ihh eeeh uhh eh iih iih eh uhh uh eeh ihh ahh aaah uhhh ahh eh,2
ooh aah uhh ih iih uhhh ihhh oh ohh eeeh eeeh uuuh aah uh ihhh,2
eeeh ah oooh eh iih,1
iiih eeh ooh ehhh ohh,2
oooh uhh uuuh uh ihhh uhhh ehh ihh uhhh iih ehhh iiih ihhh iiih ihhh uhh aaah eeeh eh ohhh ahh eh,2
uuuh ah aah eeh uh ihh ahh ooh ohh uuh iih eeeh oh ih ahh iih aah aah ooh ahhh ihhh uhhh aaah eeh aaah eeeh,1
eeh uh ah ih uuh ihh,0
uh uuuh ohh uhhh eeeh oh aaah uhh uuuh uhhh uuuh eeh ehh ihh ah iih eeh ehhh uuuh eh eeeh eeh,0
uhhh ahh ooh iih ehhh uh ohh iiih uhhh ohhh eeh ihh oh eeeh uuh uhhh,0
ehhh ohh ahh uhhh uh eeeh ahhh iih uuuh ehhh ohhh,1
oh aah ehh oooh ahhh uhhh ohh uhh oh iiih iih ohhh ihhh eeeh uuh,1
ih uuuh aaah ihh eeh uuuh ahh eeh ihh iiih iiih ooh ihhh ehh ih ah iiih oooh ehh oh uhhh ah,0
ohh uuuh uh ah oooh ah eeeh ah oh uuh ahhh iiih eeeh ihh ohhh ahhh ooh eeeh aah aah,0
uhhh ohh ohh oh ihhh aah ooh uh oh,2
ehh ah uhhh uuuh ihhh ehh aaah ih eeeh ah uh ihh ooh aaah eeeh ihh aaah uuh ihhh ihh aaah ooh uhhh ihh ooh,0
iiih oh uuuh ih eeh eh iih uh ah iih uuh oh ohhh eeeh oh ahh aah eeh ihh ihhh ah ih ehhh ah uh,0
eeh aah ahhh ohh aah eeeh ohh ahh oh uuh ohhh ihh uh eh eeeh eeeh oh ih uh,2
ohhh uh oooh uhh oh aah ihh uhhh eeeh uhh uhh ih ooh eeh iih uhhh uh ehhh,0
ehhh iih eh uh ih ehhh ooh aah uhh aah uhhh ah uhhh aah ihh uuuh uuh uh iiih uhhh ooh ah eeeh uhhh iiih ohhh iiih uuh,2
iiih ahh ahh oooh oooh oooh ohh ooh aah ih aaah uhh ehh ihhh oooh uhh eeh uh ihh ahhh uh uuuh ehh oh eh,0
uuuh ah ehh aaah ihhh oooh eeeh uh oooh ah uhh uh ooh uuuh iih oooh eh uhhh uuh ohhh uhh uuh,0
iih ih ohh uuh iih ooh ahhh aah ihhh iiih eeeh uh ah eeh ahh uh ah ihh ih eh ahhh ahhh eeh,1
aaah ihh oh aaah ahh ooh eh aah,1
iih uhh oh ah ahhh iih ahh iih iiih oooh ooh ih aah ah ih ahh uh ahhh ih uuh eh eeeh uhhh uhh uhh ahhh,2
ehhh ihhh uhh ahh ehh ah oh aaah uh ih uhh ooh uuuh eh ehh ah oooh uhhh ehhh uh ihhh uhh,1
ooh ooh ooh ihh ahh uhhh eeeh oh ihhh ohhh oh uh uuh eh eh eeeh uuuh ah oooh ihh ihh ah ihhh ihhh ohhh ah ahhh ah eeh,0
oh uh eeh eeh eeh eh ehh oooh uhhh uhh ehhh ihh ahhh aah uuh uuuh ahhh ohhh ah uhh ihh ooh ihhh,0
aaah uhh ohh uuh ah ihhh uuh uhhh ih oooh ahh uh ahh ehh ih uuuh ohhh uh uhh ehh eeh ih ah ihh ah oooh eeh uh,0
iiih ohhh aah uhhh ahh ihh iiih ah ooh ohhh,1
ohhh uh ooh uuh ehhh uuuh iiih ooh ohhh uuh ihh ih uh aaah ehhh iih aah ehhh iiih ahh aaah oooh oh ih ihh,2
eeeh iiih ihh ihhh iiih ohh ah ohh ahhh ihhh eeh iiih uh uhhh uhh ehh uh eeeh iiih ooh uh uuh iih ohh ahhh iiih uhh uhhh ahhh,2
ih uuh eh ihh eeeh eeeh ahhh oooh uuh uhh uuuh ahh aah ahh uuh uhhh oh ah eh oooh ehhh uuuh aaah aaah,2
uuuh eh uuh ohh ihhh uhh ah ehhh eeeh iiih eh ehhh ih ooh uuh oooh ooh ihhh ah ehhh aaah ahh aah eeeh eeh iiih uuuh,2
uuh ahh uhh ahhh eeeh ihhh ah ohh oooh ohhh ohhh ih uh ahhh uhh ehhh aaah ehh iih,1
uh ehh ah aah ahh ehh eeeh ihh ohhh aah uuh,1
ahh eeh eh eeeh ah uuuh uhh iih uh ehhh ooh ohhh iih ooh ohh ahh ahhh uuh ahh uhhh uuuh aah eeeh ohhh iiih eeeh,2
ihhh uuuh eeeh eeeh uhh eeeh oh ooh oh ah uhh uh ahhh ohhh uhhh,1
eeh ah uuh uhh eeeh iih uhh uuuh ehh,1
iih ahhh eeh uuuh aah oh ehh,0
eeh oh uuuh uuh eeeh iiih ah ahhh iiih ahh oooh uhh uuuh oh,0
eeeh aah ihhh eeh ah ahh aah uh oh ooh uhh iih iiih ihhh ih oooh ohhh aaah uuh uh ih,2
iih iiih ohhh ooh ah aaah ah,0
ahhh ohh iih ihh oh uhh iih ih uuh iiih ohh ohh eeh ohh iih ihh eh ehh ih ahh ih eeh ah ahhh ah ih eeh ihhh,1
oh iih iiih ihhh ahhh eeh aaah ohhh eeh ohhh ihhh eh ahhh ohh iiih eeh ihhh ooh eeeh iih oooh ah iih eh ihhh,0
eeh uhhh iih uh ohhh ihh ohh oooh oooh eeh ohhh ihh ooh aaah ohhh oooh ihhh ohhh ohhh ihh,0
eeh eeh eeh eh ehhh ih eeeh uuuh ohh ah ah ihh uuuh ahh,0
ooh ih ohh aah uhh oooh ooh ihh ohh ohh ahh ih aah eh oh iih eeeh ooh ihh iih iiih ahhh uh eh uhh uhh,2
ehhh uuh ihh uhh ohhh uuuh eeeh ahhh ehhh ohhh ihhh eeh uhh eh uhhh ihh ah iih oooh ahhh iiih ehhh oh ehhh eh eh,1
oooh uuuh ohh oh ahh ahh ih eh uhh ihhh oh ohhh oooh uh uh ihh oooh aah ohh eeeh ehh oh,0
ohhh eh iih eeeh ooh uhhh eh uhhh uuuh ehh ahhh uuh ihh ahhh aah uh eeh ehhh oh ohh uh,0
ohh iiih oh ihhh aah ahhh uuh ahhh eeeh ehh ehh ih,2
eeeh ihh oooh oh ehh eh oh uhhh ahhh ehhh ohhh ahhh ahhh iih ehhh ihhh ahh,0
oooh oooh ihh ah ahhh aah ih ohhh aaah oooh ahhh ooh ihh,0
ohhh eh eeeh oh aaah ahhh ahhh uuh ihh ohh oh,0
ihhh ehh ah ah oh ohh,0
eeeh eh eeeh uuuh uhhh ehhh ohh eeeh ih ihhh ihhh ehh uh uuh ahh ehhh oh eeh ihhh eeh uuuh ahhh oh uuuh oh uhhh ihhh uuuh,1
iih aah ihh uuh aah aaah ohh ahh eh uhh iih aaah iih ahhh eeh uhhh ih,1
aah eh iih uhh iih ahhh ihhh aah,2
aaah aah aaah iiih ihhh eeeh ah ah ahhh ihhh ehhh eh ehhh oh ohhh ahh ihh eeh iiih ohhh aaah uuuh oooh iih aaah eeh,0
ohh ohh ah ehhh ahhh ehhh uuuh iiih iih eeh oooh ah ahhh ehh eeh ohhh oooh eh aah ooh ahhh ah ehh ehh iih ihhh ooh ah eeeh uhhh,0
iiih uhhh uhh uuuh ehh ahh eh ihhh ihh ohh ihh,2
ih ooh ihhh ihh aah ohhh ihhh eh ahhh iiih ihhh aah ih uuh ehhh ih aaah ohh ihhh uhhh ohhh oh uhh eeeh oh iiih ohh ooh,2
iiih ahh ooh eh aaah ahhh oooh uuuh iih uh uhhh eeeh uuh uhh oooh ihhh aah iih aaah aaah ih uuuh oooh eeh ahh iih ihhh,0
uh iiih ahh iih ehhh aah uuh iiih oooh eeeh oh iih uh uhh eeh uuuh aah,2
ahhh uhh aah uh aah uuuh uuuh uh ah ihhh uhhh ehhh ehh,0
uhh uuuh eeh ihhh iiih iiih eeeh,2
ahhh ohhh ih uuuh ohhh uh ahhh ah ahhh ohh aah,0
iiih oh eeh iih iiih uh oh ahhh ihh eeeh ahhh uuuh ehhh aaah eh eeh ihh,0
uhh oooh aah ahhh eeh ah ihhh uhh oh ihhh eeh ahh eeh,1
ah ohh ahh ah ohh ahh ah ihhh uuh ahhh ih ah oooh ihh uuh ihhh,2
oooh ehh ohhh aah aah iih uuuh ehh ihhh uhhh uhhh ohh ooh eeeh ehhh,1
ooh iih ihhh ooh ehhh ahhh ih ahh aah ooh ohhh oh ehhh ah ih ih ah aaah ooh iiih ohhh eeh ooh oh aah ohh oh ehhh ehhh,2
iih eeeh eeeh ehhh ohhh uuuh uuuh eeeh ohh ohh ehh ihh aaah ahh,1
ooh eh ihh ehhh uuh oh uhhh ohhh ih,2
ihhh ehh uuh iiih uuuh uuuh iih uhh oh oh ohhh ah ohh eeh eeeh aah aah ehh iih uuuh uh ah eh iih ohhh ihhh ih,0
oh oooh ehh eeh ooh ah ehhh uhhh uuh uuh ehhh aaah ih,1
ih ah aaah ihhh uuh ih oh aaah eeeh uhhh aaah uh eh oh ahhh ohh ahhh,0
ihhh uuuh uhh eeeh uhhh oh uuh uhh ihh eeeh ahhh ohh oh iih ahh ihhh ehh aah ohh iih iih aaah,1
ihhh ooh uuh eeh ahh ihh ehh ehhh ohhh,2
ohhh oh ih eeeh uhhh ohhh ih iih aah eh iih oh aah oooh oh iiih,0
eeh uhh ohh ahh ehh iih oh ohhh eeeh uhh eh,2
eeeh ahh iiih uhhh iiih ohhh ah,2
ehhh ihh ohhh uuuh ohhh iih ehh eh ooh ooh,0
uhhh aaah uhhh uuuh ihhh ooh aaah ih aaah oh ihhh ohh uhh ehh iih aah ihh eeh oh ahhh ohh ohh ihhh uuh aaah ooh eeh iih uhhh uhhh,0
eh aaah eeeh eh ohh ihh,2
oooh aaah ahhh oooh iih ehh ohh uuh ih iiih ihh ah ehh ahhh ohhh,0
uuuh iih ih iiih iiih ohh ahhh ehh,1
oooh uuh uh ah ohhh ihhh ohhh uhhh uhhh ih uhhh oh oooh ohh ihh,0
uhhh eeh eeh oooh ohh uhh ahhh uhh iih aaah ih ahhh uh ehh oooh ihh ihhh ohhh,0
ohh ahh ah ehhh ihh uhh eeh ohhh uuh iih ahhh aaah ahhh uhhh ih,0
ihh ihhh ihh ahhh ihh aah iiih ahhh ah ahh aaah ohhh ah uhh ooh eeeh aah aaah ah ahhh uh uuuh uuuh ahh uhh uhhh ehh,0
ehhh aaah oh uuh eh ahhh eeh ohhh eeh ahh uhh ooh ihh uhh ihhh eeeh oh uhhh ihhh uh oh,1
eh ih oooh ohh eeh ahhh ehhh ih aaah ah aah iih eh aaah ehhh eh iih ehhh oh aah iih uuh ihhh ihhh ehh uuuh uuuh eeeh,2
uh aaah uh uuuh eh uuh ohh aah uuh ahhh eeh ehhh oh ihhh,1
iiih ah ehh ooh uhh ahhh eh iiih uuh oh eeeh iiih ih uuh ohh ehhh ohh eeeh iih ahhh,2
uuh eh ehhh uhhh ihhh iiih ehh ahhh eh uhh ooh eeeh ohhh ihhh ah aah ah uuuh eh ahhh ihh ih ohhh uhh uh uhhh eeeh eeh uuh,2
eeeh ooh ooh uhh uhhh oooh aaah uuuh ah aah iiih ah ahh ahh ehhh,2
uuh uuuh eeeh uuuh ah iih ih eh ohh uhhh ahh iiih ahh iiih ooh,2
uh aaah eeh ehhh eeeh ohhh iiih eh oh aah ohh aah ooh ohh ooh uh ehh ihh uuuh uhhh,1
aaah eh iiih oooh eeh ahh iiih ohhh oooh aaah ihh aaah,0
iiih ooh ihh ihh oooh ihhh aaah uhhh uhh ahh iih ahh uhh ahh ohhh ihhh uh ooh eeeh oh aaah ah iih ihhh uhh ahh oh uhhh aah eeeh,2
ohhh eeeh uhh uhh ahh ohh aah aah,2
iiih ihh ahhh aah ohhh eeh oooh oh ah oh uhhh aah uh ohh ohh eeh aaah,0
ohh uhh ih ah aaah ih ihh ahh uuuh iiih eeeh uuh ih ohh ahh eeh uhh iih ihhh eeeh,2
ehhh ehhh uhhh oooh ehh ohh uhh aaah ahhh uhh uuh oooh eh ooh,2
uhh ih ihh uuh ooh eeh aah ehhh iih ohhh ooh uuuh ohh ah,2
ehh uh ooh uh uhhh eeh uuh iiih ooh ih uuh ihh ih ooh,2
ehh ih uh eeh ahh ihh eeh ooh uhhh iiih,0
aaah iiih uh oh ihhh ooh iih uhhh ohh ahh uuuh ih ehh oh oooh ih eeeh eh eh uuuh ohhh ohh ihh uhhh eh ooh ihh oooh,0
ooh eh ahhh iiih uuuh ihhh ah uhh ehhh iih ahhh eeeh eeeh uhhh iiih ih uhh iiih iih eeeh ahh uh,2
ahhh ehhh uhh uuuh uh uhhh ooh ih ahhh ohhh ahh oh uhh ahhh aah oooh uuh ooh iiih uuuh uuh,2
uhh oh uuh eeh eh ahh ahh uuh iiih oooh uhh uhh ah ohh ihh ahh oh aah ah ah,2
ooh uhh ooh ooh uh ihhh ohhh ohhh oooh ihh ooh,2
aaah uhh eh aaah eeh ahh iiih uh uh ehh ih aah ohhh ohhh ehh ih ooh ohhh ohh ihhh oh uh,0
eeh uuh uhh uuuh iih ih,1
ihhh uuh uh uh eeeh eeeh aaah aaah ih iiih,2
eeeh ahh uh eh ooh eh uh ehh ih ahh ehhh aah ahh ihhh aaah eh ahhh uhhh ihh eeeh ihhh ihhh ehhh uuuh oooh ahhh ihh eeeh,2
ohh aaah aah uuuh eh eeh uh eeeh uh eh ohhh ih ihh ehh ohhh uhhh uuuh uh ahh aah iih ihh uh eh oooh ohh ihhh aaah ah ohh,0
ooh aah ahh ohh aaah ohhh ooh ohhh ahhh ehh iih ahhh ahh uhh ooh ohhh aaah aaah uhhh iih aaah ah ehh uuuh uhh iiih iiih eeh,0
oooh ihhh iiih ah oh ahh oh eeh,0
uhhh eeh uhh ahh ahh ohh ooh,2
uuuh aah oooh ooh ooh eeeh uuuh eh uhh iiih ahh iiih eeeh uh ohhh oh ohhh uh ohh ooh ah aah eeeh ehhh ihhh iiih uuh ihh,2
uhhh oh eeh uhhh ohhh iiih eh ih ihh aaah eh ihh uhh aaah ahhh ehhh aaah ihh oooh iih,0
ihhh iih ooh eh ehh uhh ahhh,2
uuuh iiih aaah ahhh aaah oooh ihh ih ooh ohh uuh ahhh ihhh eh ohh ah ihh uhhh ahhh eeh ohhh ehh oh ehhh,0
oh aah oh oh aaah uhhh iiih ahhh eeeh oh ihh uh uhhh uuuh uuuh uh ohhh eeh uhh aaah ah ah oh ihhh eeh ihh ehh eh,0
eh eh ahhh eh ah ih aaah uhh uuh ohh ohh uhhh uhh ihhh ahh aah uuuh uuuh iiih,2
aah aah ahhh eeh ihh ohh eeeh uh ihh ihh ih ahhh ohh uuh,1
ooh iih aah uuh aah uuh uhhh ehhh ahh,2
eeeh ahh ooh uuuh uh uuh aah ohh aah uhh oooh uhh aah eeh eh aah ahh ih uhh uh eeh ihhh,2
ah uhhh ihhh eeh ihh uh ahh ih uh ehhh ahhh oh ah aaah ahh ahhh oh oooh uhh uuuh ihhh eeeh aaah iih,0
ih ohhh ihh oooh ih ih ihh ehh ooh ihh oooh ahh oooh ah uuh,0
uhhh ihhh ihh uhh eh uhh ooh ahh uh ahh ahh ohh uuuh ehhh ahhh eh ihhh ehhh ihhh ehhh eh iih,2
aaah oh ohh aah uuuh iih ihhh ehh oh,0
aah uuh ahhh oh eeh ehhh oh uuh ih ihh ih,2
ooh uuuh oh iiih ohh iiih eeh oh oooh eeeh uhhh ah eeh ooh oh uuuh eeh,0
ehh ohhh uuh iiih ohh uuuh,1
ihhh ahh eh ahh uhhh eeh oh eeeh ihhh iiih eeeh ahh,2
oh uuuh ihh aah oh ihh uuuh ahhh ohhh eeh iiih uuh oh ooh ohhh aaah iiih ooh,0
ah uhhh iih eeh eh ohh uuh uhh iiih eh eeeh eeh uh oh uhh eh ah iih uuuh iiih,1
ehh ahh uuuh ohh uhh ihhh eeh uuuh,1
aah ahhh iih ohhh uuh iih eh iiih ihh oh ihhh uh ihhh iiih ihhh ehhh ahhh aah uuh ehhh ohhh iiih eh aah ih ih ihh ihhh oooh uhh,2
ehh uh ohh ohh ohhh aaah uhh ehhh ihhh eeh uuuh uhhh uuuh ihh ahhh ooh iiih ehh iih ooh uhhh iih ahh ohh ohh uhh ahhh ahhh uuuh iih,0
eeeh oooh eeeh uh aah ehh ohh ah ehhh ih eeeh ohh ahhh aaah eh ih ihhh ehhh ahhh aaah uhhh aah ohhh ohh ahhh ahhh uhh,2
eh iih ah uuh ehh eh uh aah ehh iiih uuh uuh aaah uhhh oooh eeh eeeh oooh aaah eeeh oooh ohhh uhh eeh oooh ehh,0
uhhh iiih eeh eh ahh aah uh uuh ah aah ah ehhh ohhh ih iih,2
ih eeh ohhh aaah iiih ihhh ohh ah eh uuh ihhh iiih,2
ihhh eeeh ihh ih oh ih eeeh uhhh ooh ehhh iiih ahhh ihhh iih uuh aaah,2
aah ohh aaah ooh eeeh oh eh eeeh ihh uh ah aaah aaah ohh iiih uh ihhh eh uuuh ahhh ihhh iih ohhh iih ooh eeh ih eeeh eh oh,1
ahh eeh ahhh eh ahhh oooh ih uhhh,0
ihh aah ahh ehhh eh uuh aaah ih uh eeh eeh uhhh ooh,2
iih uh ehhh aah uuh ehhh uhh ihh,2
ehh ehhh oh uhh ihh eeh uhhh ihhh eh ihhh ih ihhh ohhh eh eh uh uhh iiih uh ehh uuh uhh oh uuuh ahh uh uhh,2
ehh ahhh ah ohh ehhh uhhh ihh uh ih eeeh oh ehh aah ohhh ahh oooh iih ehhh aah uhh aaah,0
ohh iih uhh uuuh ih ah iiih ooh ehhh aah ihh ooh uh,2
aah ohh eeh ihhh oooh ah eeh eeh ehh oooh ihh,0
iiih iiih ah eeeh ehh ah uuuh ahhh ihhh aah eeh ihh uuh ehh iih,0
uhh uh iiih ehh eeeh eeh ohhh aaah ihh eeh ah eeh uh eeeh ahh ohhh ih ahh ahhh oooh,0
ihh aaah ih uhhh ahh iiih ehh ohh uuuh iiih iih eeeh ehh ahhh ooh aah ihhh,2
iih uhhh eh ahhh iih oooh ohhh eh ehh ihhh ehh uuuh uhh uuh ahhh uuuh uuuh ah uh ahh ahh,0
eeh uh ooh ihhh eeh ihhh ehh ooh eeh ohhh ihh uuh iiih oh iiih uhhh uhh oooh ehh eeeh uuh oooh iiih uh ehh uuh ehh,0
uhh ehhh ohhh ohhh ihh aaah eeh,0
eeh uuh ooh uhh ih ihh ihhh ohh ah ah ehh uhhh,1
ehh ahhh uhhh iih uuh oh uhh ahh ihh eeeh aah uhhh uhhh ohh aah ihh ihh ooh iiih ahhh iih ohh uh,0
iih ihh uuh iiih ehhh ah ehh ahh eeeh iiih,2
iih ehh iih ooh ihhh ehh eh,1
ohh ihhh uhh ihh eh eeeh ohh ohhh aaah oh uuuh ahhh ihhh ihh ohh uuuh ooh ahh,2
oh ohhh eeh iiih iih uhhh,0
ehhh aaah ah oooh ah ihh ohh oooh aah ohh,0
uuuh ihhh iiih aah eh oooh ahh uuuh aah uhh ehhh ah eeh eeh ah ah iih ooh ohhh uhh ahh uuh oh ihhh uuh uuuh uh uhh eeeh aah,2
eeh uuuh uuh uuh iih ihhh uhh iih uhh aaah ohh iih uhhh ohhh ohh uhhh ihhh eeh uhhh iih iiih ahh ooh aah aah ihh eh ahh,2
uh ihh aaah iiih ooh ooh uuuh ahh aah eeeh oh ehh uuh,2
eeeh ah eeeh iiih eh ehhh ah ahhh uhh uhhh ooh ah ooh aah eeh uh aah iiih aaah ihhh uhhh,2
ihhh uuh ihhh ihhh uuuh iiih uuuh uuuh ih oh ihh eeh ih iih uh uuuh uuh ih oh,1
eeh oooh uhh ah ohhh ehh ihh ih aah ih iih uhh ah ah ah uhh aaah uuuh,0
aah ehhh iiih aah ahhh ohhh iih aaah uuuh uhh uhhh uh ah aaah eh aah oh oh ahh iiih ehh uuuh,0
eeeh eh ehhh ih ohh iih ohhh ihhh oooh ohhh uhhh ihh eh ehhh ah ihh ahh ih iih ooh uhh eh ooh ohh,2
uuuh eeh uuuh ehh eeeh oh oh uhhh,0
eh uuuh ahh uuh uh ehh ahh uh aah oooh oh uuuh uuuh ahhh uuh ah ehh eh ehhh iih iiih aah ehhh uh uhh uhh oooh eeh ahhh,0
ohh uuuh uhh eeh uhh eh aaah ohhh,1
uhhh eeeh ihhh eeeh ehh eeh eh ehh ah ihhh uuh ehhh,2
ehhh iih uh ihh ah eh ihh ehh ih uhhh aaah,0
ihh iiih ihhh eeh aaah ooh,1
ehh eh iih ahhh ehh ooh uhh ahhh eh,1
uh ihhh uh iih ahhh uhh uh eeh uuuh ah ehh ohh ooh uuuh iiih uhh iiih ah oh ihh eeh eeeh oooh iiih uhh eeh iiih ohh uhhh,0
ihh iih ahhh ahhh iih ihhh uhhh aah eh ah,0
aaah ohhh eh eeeh oh ih ahh iiih ohh eeeh uuuh,2
iiih ihhh uuuh oh ohhh,1
oh uuh oooh ahh iiih iih uhhh ohhh eeeh ah ahhh ooh uhhh ihhh uuuh,0
ahhh ih uuuh ihh eeh ooh eh uhh ahh oh eeh iiih ehh eeh uh ohh ahhh ihhh eeeh iih ehhh ihhh ah aah aaah,1
uh uuuh iiih ihhh ahhh eeh,0
ehh iih uhh aah ihh eeeh eh uh eeh ihh eh uuh ehh eeh eeh ahhh ahh ihhh ohhh,0
uuuh ohhh ah ihh uhhh ahh ihh iiih ihh uuh ahh ooh ehh ooh ohh uuh uhh oh aah iih ihh ihhh ehh,1
ahhh ih ah ahh eeeh iiih oh ehh ihh ah aaah oooh uuh oooh eh ahhh,0
ih ah ah ohh eh uuh ehh eeeh ih aah ih,2
oooh ahhh uh ehh ihh uhhh eeh ahhh ih eeeh ahhh ohh ihhh ehh oh,0
eeh ih ahhh uhh iih ooh uh oooh,0
uhhh ehh eeeh ihhh ooh ooh iih ohh ohh uh eeeh uuh ih eeeh,2
ih ihhh ihh ohhh ohh ihhh eeeh oh ih ehhh uh eeh aah uh iiih,2
uuh ohh uhhh eeeh oooh eh iiih eh ahh iih uhh ahh uuh ohh ooh eeeh oooh,2
ooh ohh aaah uuh eeeh uh ihh ahh,2
oh ohhh uuh uhh ihh ih ihhh ihh uuuh uuuh eeeh ah ihh iih uhhh aah ahhh uhhh uhhh ehhh ehh eeh eeh ohhh,0
uuuh oh ehhh ih eeh iiih eeeh uuh uhh iih ehhh eh ooh ihh,2
oooh ahh oooh uhhh ehh oooh uhh oooh ooh ihh ihh eh uhhh ooh ihh eeeh uuh oooh uuuh oooh ihhh aah uuh uhhh ah,0
ahhh eh eh ooh uuuh ooh ah eeh oooh,1
ohh ehhh eeh ehh ih aaah ahhh uuuh uuh uhhh oooh iiih ihhh eeeh uuuh iih aaah uh eeh uuh eeeh ehhh uuh ih ihhh iih,1
uuh ehhh eeeh iih ehh ehh ihhh eeeh ehh ohhh ihhh aaah oooh eeh ehh uhhh ah aaah uh uh,0
ahh uh aah ohh eeh ahhh ahh eeeh ihh oooh eeh uuh ehhh,2
ooh oooh uhh ehh uuh ih uhhh uh uhh uuh ahhh uuuh iiih eeh aah ehhh uuuh ihh iih ah ihhh ahhh aah,1
eh uh ooh ohh ahhh eeh oh iiih aah uhhh eh eeeh eh ohhh,2
uhh uh ehhh ahhh uhh ohh eh uhh ahhh aah ihh uhh ehh iiih ahhh iih oooh iih uuh uuh ihh ohhh,1
ohhh oh ahhh uhhh uh ohhh oooh ah ahhh iih oh ihhh ahhh uhhh oh uuuh uuh iih oh,0
